Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Shipping_Type;Location;Frequency_of_Purchases;Review_Rating
2178;24;Male;Gloves;Accessories;XL;Green;Winter; $93.00 ;Cash;Store Pickup;Montana;Fortnightly;4.6
2179;21;Male;Jewelry;Accessories;M;Gold;Summer; $69.00 ;Bank Transfer;2-Day Shipping;Florida;Bi-Weekly;3.7
2180;49;Male;Socks;Clothing;L;Lavender;Fall; $78.00 ;Debit Card;2-Day Shipping;Delaware;Annually;4.0
2181;41;Male;Coat;Outerwear;M;Yellow;Summer; $40.00 ;PayPal;Store Pickup;Connecticut;Quarterly;3.5
2182;22;Male;Handbag;Accessories;M;Black;Fall; $33.00 ;Credit Card;Store Pickup;Hawaii;Monthly;4.7
2183;42;Male;Blouse;Clothing;M;Maroon;Winter; $100.00 ;Debit Card;Store Pickup;New Mexico;Quarterly;4.8
2184;30;Male;Shorts;Clothing;M;Maroon;Spring; $72.00 ;Bank Transfer;2-Day Shipping;Kansas;Quarterly;3.2
2185;38;Male;Shoes;Footwear;S;Gold;Spring; $23.00 ;Cash;Express;Nevada;Fortnightly;4.3
2186;40;Male;Shorts;Clothing;M;Violet;Winter; $74.00 ;Bank Transfer;Store Pickup;North Carolina;Fortnightly;4.2
2187;55;Male;Sandals;Footwear;XL;Teal;Winter; $100.00 ;Cash;Standard;New Mexico;Weekly;4.1
2188;37;Male;Blouse;Clothing;M;Violet;Spring; $85.00 ;PayPal;Express;Idaho;Annually;4.3
2189;41;Male;Coat;Outerwear;M;Brown;Winter; $46.00 ;Cash;2-Day Shipping;California;Monthly;4.4
2190;38;Male;Blouse;Clothing;XL;Brown;Fall; $99.00 ;Venmo;2-Day Shipping;Wisconsin;Quarterly;2.9
2191;42;Male;Belt;Accessories;S;Maroon;Spring; $84.00 ;Debit Card;Store Pickup;Alaska;Monthly;2.7
2192;26;Male;Blouse;Clothing;S;Maroon;Summer; $30.00 ;Cash;Next Day Air;Pennsylvania;Monthly;3.0
2193;41;Male;Scarf;Accessories;L;Yellow;Winter; $50.00 ;Credit Card;Standard;Virginia;Bi-Weekly;2.9
2194;27;Male;Shirt;Clothing;L;Turquoise;Spring; $55.00 ;Debit Card;Store Pickup;California;Monthly;2.7
2195;61;Male;Socks;Clothing;M;Silver;Summer; $34.00 ;PayPal;Express;Kentucky;Quarterly;2.7
2196;58;Male;Jeans;Clothing;M;Brown;Fall; $44.00 ;Venmo;Next Day Air;New York;Quarterly;2.5
2197;25;Male;Dress;Clothing;M;Gray;Spring; $82.00 ;Cash;Store Pickup;Vermont;Annually;3.1
2198;33;Male;Boots;Footwear;M;Indigo;Summer; $85.00 ;Cash;Store Pickup;Pennsylvania;Annually;2.6
2199;57;Male;Scarf;Accessories;L;Turquoise;Summer; $28.00 ;PayPal;Free Shipping;New York;Every 3 Months;4.6
2200;39;Male;Scarf;Accessories;M;Maroon;Summer; $61.00 ;Venmo;Next Day Air;North Carolina;Weekly;4.7
2201;60;Male;Gloves;Accessories;L;Charcoal;Summer; $27.00 ;Bank Transfer;Next Day Air;Wyoming;Quarterly;4.0
2202;39;Male;Pants;Clothing;L;Peach;Spring; $78.00 ;Cash;Store Pickup;Ohio;Quarterly;3.8
2203;42;Male;Dress;Clothing;M;Red;Summer; $70.00 ;PayPal;Express;Alabama;Monthly;3.1
2204;53;Male;Dress;Clothing;M;Indigo;Winter; $86.00 ;PayPal;Express;Rhode Island;Every 3 Months;4.2
2205;20;Male;Jeans;Clothing;S;Lavender;Winter; $54.00 ;PayPal;Next Day Air;Oregon;Weekly;4.7
2206;46;Male;Sweater;Clothing;XL;Red;Fall; $38.00 ;Debit Card;Free Shipping;North Dakota;Monthly;5.0
2207;46;Male;Sandals;Footwear;L;Green;Spring; $24.00 ;Bank Transfer;2-Day Shipping;Illinois;Weekly;4.2
2208;69;Male;Handbag;Accessories;M;Gray;Fall; $26.00 ;PayPal;2-Day Shipping;New Mexico;Bi-Weekly;4.4
2209;28;Male;Scarf;Accessories;XL;Violet;Summer; $55.00 ;Venmo;Free Shipping;Colorado;Bi-Weekly;3.2
2210;42;Male;Sandals;Footwear;XL;Beige;Summer; $96.00 ;Debit Card;Express;Utah;Weekly;4.6
2211;30;Male;Sunglasses;Accessories;M;Orange;Summer; $89.00 ;Cash;Standard;Virginia;Annually;4.0
2212;50;Male;Sweater;Clothing;L;Purple;Winter; $88.00 ;PayPal;Standard;Maine;Quarterly;3.7
2213;59;Male;Pants;Clothing;M;Brown;Winter; $51.00 ;Cash;Store Pickup;Nebraska;Annually;2.6
2214;54;Male;Hat;Accessories;M;Maroon;Fall; $90.00 ;Venmo;Store Pickup;Hawaii;Fortnightly;3.0
2215;50;Male;Belt;Accessories;L;Gold;Fall; $42.00 ;Bank Transfer;Standard;Idaho;Weekly;3.0
2216;25;Male;Sandals;Footwear;M;Indigo;Winter; $30.00 ;Venmo;Next Day Air;West Virginia;Monthly;3.7
2217;41;Male;Pants;Clothing;XL;Silver;Winter; $23.00 ;Bank Transfer;Standard;Vermont;Monthly;4.8
2218;35;Male;Jewelry;Accessories;XL;Red;Fall; $63.00 ;Cash;Free Shipping;Indiana;Weekly;4.4
2219;67;Male;Sunglasses;Accessories;M;Magenta;Winter; $86.00 ;Credit Card;Express;Idaho;Bi-Weekly;3.2
2220;33;Male;Blouse;Clothing;S;Purple;Fall; $34.00 ;Cash;Standard;Minnesota;Monthly;2.7
2221;19;Male;Belt;Accessories;XL;Beige;Fall; $83.00 ;Credit Card;Free Shipping;Wyoming;Quarterly;4.6
2222;25;Male;Shorts;Clothing;XL;White;Fall; $28.00 ;Credit Card;Express;Kansas;Monthly;3.4
2223;32;Male;Pants;Clothing;M;Teal;Summer; $91.00 ;Venmo;Express;Georgia;Fortnightly;3.7
2224;30;Male;Sandals;Footwear;M;Gray;Fall; $62.00 ;Cash;Next Day Air;Kansas;Monthly;4.7
2225;18;Male;Gloves;Accessories;L;Charcoal;Winter; $39.00 ;Debit Card;2-Day Shipping;Nebraska;Weekly;4.3
2226;38;Male;Belt;Accessories;S;Olive;Spring; $67.00 ;Cash;Store Pickup;Washington;Quarterly;3.5
2227;22;Male;Shirt;Clothing;L;Blue;Spring; $22.00 ;Debit Card;Store Pickup;Missouri;Quarterly;2.9
2228;40;Male;Scarf;Accessories;S;Gray;Summer; $69.00 ;Bank Transfer;Free Shipping;Washington;Bi-Weekly;4.0
2229;54;Male;Gloves;Accessories;M;Green;Fall; $36.00 ;Credit Card;Free Shipping;Kansas;Quarterly;4.7
2230;70;Male;Pants;Clothing;M;Silver;Fall; $48.00 ;Bank Transfer;Next Day Air;Minnesota;Bi-Weekly;4.5
2231;52;Male;Sneakers;Footwear;S;Teal;Spring; $35.00 ;Bank Transfer;Express;Colorado;Every 3 Months;3.6
2232;34;Male;Jacket;Outerwear;M;Beige;Fall; $71.00 ;Venmo;Free Shipping;Utah;Every 3 Months;4.0
2233;65;Male;Shoes;Footwear;L;Lavender;Spring; $56.00 ;Credit Card;Free Shipping;North Carolina;Bi-Weekly;3.2
2234;38;Male;Blouse;Clothing;XL;Gray;Summer; $23.00 ;Bank Transfer;Next Day Air;Florida;Every 3 Months;4.3
2235;35;Male;Boots;Footwear;S;Yellow;Winter; $84.00 ;Venmo;Next Day Air;New Hampshire;Monthly;4.1
2236;40;Male;Socks;Clothing;M;Gray;Spring; $49.00 ;Venmo;Express;Illinois;Fortnightly;3.0
2237;23;Male;T-shirt;Clothing;M;Yellow;Winter; $80.00 ;PayPal;Next Day Air;Louisiana;Weekly;3.1
2238;45;Male;Sandals;Footwear;S;Black;Summer; $64.00 ;Debit Card;2-Day Shipping;Alabama;Fortnightly;2.9
2239;40;Male;Sneakers;Footwear;L;Beige;Winter; $31.00 ;Credit Card;Store Pickup;Florida;Annually;4.0
2240;42;Male;Jewelry;Accessories;L;Indigo;Summer; $29.00 ;Debit Card;Standard;Alabama;Every 3 Months;2.9
2241;57;Male;Sandals;Footwear;L;Green;Winter; $76.00 ;Cash;Store Pickup;California;Quarterly;3.2
2242;18;Male;Jacket;Outerwear;M;Purple;Summer; $34.00 ;Cash;Standard;Maryland;Weekly;4.3
2243;18;Male;Skirt;Clothing;M;Orange;Spring; $47.00 ;Debit Card;Next Day Air;Nevada;Monthly;3.0
2244;56;Male;Shirt;Clothing;M;Teal;Winter; $47.00 ;Bank Transfer;2-Day Shipping;Massachusetts;Bi-Weekly;3.3
2245;35;Male;Shorts;Clothing;M;Gold;Summer; $31.00 ;Venmo;2-Day Shipping;South Carolina;Annually;4.1
2246;49;Male;Socks;Clothing;L;Gray;Fall; $46.00 ;Bank Transfer;Express;Delaware;Every 3 Months;4.2
2247;49;Male;Jacket;Outerwear;M;Cyan;Fall; $76.00 ;Cash;Express;Hawaii;Annually;4.2
2248;34;Male;Jewelry;Accessories;L;Teal;Summer; $89.00 ;Venmo;2-Day Shipping;Florida;Weekly;2.7
2249;63;Male;T-shirt;Clothing;M;Violet;Winter; $64.00 ;Bank Transfer;Next Day Air;Rhode Island;Quarterly;3.3
2250;42;Male;Gloves;Accessories;XL;Indigo;Spring; $50.00 ;Credit Card;2-Day Shipping;Wyoming;Every 3 Months;3.0
2251;41;Male;Shoes;Footwear;L;Pink;Summer; $78.00 ;Bank Transfer;Next Day Air;Colorado;Every 3 Months;3.0
2252;26;Male;Shoes;Footwear;L;Gold;Fall; $37.00 ;Venmo;Store Pickup;Virginia;Fortnightly;3.9
2253;48;Male;Shoes;Footwear;S;Maroon;Summer; $25.00 ;Debit Card;Free Shipping;Nebraska;Quarterly;2.9
2254;62;Male;Hoodie;Clothing;M;Brown;Spring; $89.00 ;Bank Transfer;Standard;Oklahoma;Annually;4.0
2255;24;Male;Belt;Accessories;M;Gold;Winter; $51.00 ;Debit Card;2-Day Shipping;North Dakota;Monthly;3.3
2256;48;Male;Coat;Outerwear;L;Teal;Spring; $95.00 ;Debit Card;2-Day Shipping;Michigan;Annually;3.4
2257;31;Male;Blouse;Clothing;M;Turquoise;Fall; $47.00 ;Debit Card;Next Day Air;California;Annually;4.5
2258;41;Male;Skirt;Clothing;L;Olive;Fall; $30.00 ;Venmo;Free Shipping;Tennessee;Monthly;3.6
2259;24;Male;T-shirt;Clothing;L;Cyan;Winter; $76.00 ;Venmo;Store Pickup;Ohio;Quarterly;3.9
2260;60;Male;Jeans;Clothing;XL;Beige;Spring; $21.00 ;Debit Card;Free Shipping;Florida;Bi-Weekly;4.6
2261;38;Male;Scarf;Accessories;M;Blue;Fall; $98.00 ;Debit Card;Next Day Air;Missouri;Annually;3.3
2262;58;Male;Backpack;Accessories;L;Gold;Spring; $64.00 ;Cash;2-Day Shipping;South Carolina;Every 3 Months;4.8
2263;53;Male;Backpack;Accessories;M;Green;Winter; $68.00 ;Credit Card;2-Day Shipping;Arizona;Fortnightly;5.0
2264;44;Male;Scarf;Accessories;XL;Green;Winter; $50.00 ;Credit Card;Standard;Indiana;Fortnightly;4.2
2265;51;Male;Hat;Accessories;M;Turquoise;Summer; $70.00 ;Credit Card;Next Day Air;North Dakota;Weekly;4.9
2266;36;Male;Coat;Outerwear;XL;Yellow;Fall; $98.00 ;Cash;Free Shipping;Montana;Annually;3.0
2267;20;Male;Dress;Clothing;M;Yellow;Fall; $98.00 ;PayPal;Express;Missouri;Every 3 Months;3.3
2268;32;Male;Gloves;Accessories;S;Blue;Spring; $72.00 ;PayPal;Express;Kentucky;Bi-Weekly;3.8
2269;66;Male;Sweater;Clothing;L;Charcoal;Spring; $77.00 ;Credit Card;Next Day Air;Georgia;Quarterly;3.4
2270;49;Male;Skirt;Clothing;M;Yellow;Fall; $33.00 ;Cash;Next Day Air;Kentucky;Quarterly;3.0
2271;27;Male;Blouse;Clothing;L;Purple;Spring; $44.00 ;PayPal;Store Pickup;Georgia;Fortnightly;3.0
2272;29;Male;Dress;Clothing;M;Green;Summer; $41.00 ;Credit Card;Standard;Alaska;Quarterly;4.8
2273;29;Male;Jacket;Outerwear;L;Charcoal;Spring; $32.00 ;PayPal;2-Day Shipping;Maine;Bi-Weekly;4.3
2274;55;Male;Coat;Outerwear;L;Silver;Winter; $26.00 ;Debit Card;Free Shipping;New Mexico;Bi-Weekly;2.6
2275;57;Male;Dress;Clothing;L;Turquoise;Spring; $36.00 ;Bank Transfer;Next Day Air;New York;Bi-Weekly;3.2
2276;29;Male;Shorts;Clothing;M;Gray;Winter; $81.00 ;PayPal;Free Shipping;Oklahoma;Fortnightly;4.3
2277;31;Male;Jeans;Clothing;L;Red;Summer; $23.00 ;Debit Card;Standard;Wyoming;Monthly;4.6
2278;25;Male;Hat;Accessories;M;Beige;Summer; $26.00 ;Venmo;Free Shipping;Alabama;Quarterly;3.6
2279;61;Male;Gloves;Accessories;M;Maroon;Fall; $30.00 ;PayPal;2-Day Shipping;Maryland;Weekly;3.3
2280;53;Male;Sneakers;Footwear;L;Indigo;Spring; $71.00 ;Bank Transfer;Store Pickup;West Virginia;Weekly;3.4
2281;22;Male;Shoes;Footwear;M;Red;Summer; $58.00 ;Bank Transfer;Express;Kentucky;Fortnightly;3.9
2282;28;Male;Hoodie;Clothing;XL;Maroon;Summer; $32.00 ;PayPal;Express;Kansas;Fortnightly;4.1
2283;18;Male;Sneakers;Footwear;S;Red;Fall; $88.00 ;Cash;Next Day Air;Idaho;Quarterly;2.8
2284;44;Male;Handbag;Accessories;S;Black;Winter; $81.00 ;Venmo;Next Day Air;Ohio;Monthly;3.2
2285;32;Male;Blouse;Clothing;XL;Black;Fall; $36.00 ;Cash;2-Day Shipping;Iowa;Weekly;4.9
2286;34;Male;Belt;Accessories;L;Pink;Summer; $93.00 ;Venmo;Store Pickup;Michigan;Annually;4.0
2287;67;Male;Socks;Clothing;L;Blue;Spring; $51.00 ;Credit Card;Store Pickup;South Dakota;Weekly;3.7
2288;66;Male;Blouse;Clothing;L;Green;Summer; $42.00 ;Venmo;2-Day Shipping;Nebraska;Quarterly;5.0
2289;28;Male;Jewelry;Accessories;M;Orange;Fall; $93.00 ;PayPal;Standard;California;Fortnightly;3.9
2290;70;Male;Shorts;Clothing;M;Orange;Fall; $86.00 ;Venmo;Standard;Nevada;Monthly;2.9
2291;37;Male;Boots;Footwear;L;Magenta;Winter; $64.00 ;Venmo;2-Day Shipping;Kansas;Bi-Weekly;2.8
2292;28;Male;Coat;Outerwear;M;Indigo;Spring; $72.00 ;Debit Card;Express;Ohio;Weekly;3.5
2293;43;Male;T-shirt;Clothing;S;Beige;Spring; $54.00 ;Debit Card;Standard;Vermont;Bi-Weekly;4.9
2294;37;Male;Sweater;Clothing;L;Green;Fall; $58.00 ;Venmo;Next Day Air;Georgia;Weekly;4.8
2295;54;Male;Sunglasses;Accessories;M;Red;Winter; $87.00 ;PayPal;2-Day Shipping;Maryland;Weekly;4.7
2296;50;Male;Hat;Accessories;L;Beige;Spring; $89.00 ;Debit Card;Free Shipping;Connecticut;Weekly;3.1
2297;46;Male;Gloves;Accessories;M;Green;Fall; $68.00 ;Debit Card;2-Day Shipping;Washington;Monthly;4.7
2298;60;Male;Socks;Clothing;M;Orange;Summer; $28.00 ;Bank Transfer;Free Shipping;California;Annually;3.8
2299;40;Male;Handbag;Accessories;L;Cyan;Spring; $70.00 ;Bank Transfer;Express;Montana;Every 3 Months;3.1
2300;64;Male;Coat;Outerwear;M;Violet;Summer; $48.00 ;Venmo;2-Day Shipping;Idaho;Bi-Weekly;3.6
2301;18;Male;Coat;Outerwear;XL;Lavender;Summer; $21.00 ;Debit Card;Express;Pennsylvania;Quarterly;3.8
2302;37;Male;Pants;Clothing;L;Turquoise;Winter; $77.00 ;Bank Transfer;Free Shipping;Maine;Bi-Weekly;3.5
2303;36;Male;Belt;Accessories;L;Pink;Summer; $27.00 ;Debit Card;Store Pickup;Montana;Weekly;4.4
2304;51;Male;Sunglasses;Accessories;S;Beige;Spring; $22.00 ;Cash;Next Day Air;New Jersey;Quarterly;3.8
2305;26;Male;Hoodie;Clothing;L;Silver;Winter; $29.00 ;Venmo;Next Day Air;Louisiana;Fortnightly;2.8
2306;68;Male;Handbag;Accessories;M;Gold;Summer; $24.00 ;PayPal;Next Day Air;Maine;Monthly;4.9
2307;27;Male;Gloves;Accessories;L;Silver;Winter; $71.00 ;Cash;Standard;Florida;Quarterly;3.1
2308;28;Male;Skirt;Clothing;L;Green;Fall; $47.00 ;PayPal;Express;Missouri;Weekly;3.0
2309;49;Male;Sunglasses;Accessories;M;Teal;Winter; $20.00 ;Bank Transfer;Express;North Dakota;Every 3 Months;4.9
2310;70;Male;Dress;Clothing;S;Gold;Fall; $71.00 ;Debit Card;Free Shipping;Connecticut;Monthly;4.1
2311;30;Male;Gloves;Accessories;M;Cyan;Spring; $33.00 ;Cash;Standard;Virginia;Quarterly;2.9
2312;27;Male;Sneakers;Footwear;L;Gold;Spring; $99.00 ;Credit Card;Express;Montana;Monthly;4.8
2313;19;Male;T-shirt;Clothing;L;Violet;Summer; $44.00 ;Debit Card;Express;Vermont;Weekly;3.2
2314;64;Male;Dress;Clothing;M;Black;Summer; $24.00 ;PayPal;Standard;Georgia;Bi-Weekly;3.9
2315;42;Male;Handbag;Accessories;XL;Brown;Winter; $50.00 ;Venmo;Standard;Virginia;Monthly;4.5
2316;69;Male;Socks;Clothing;M;Indigo;Winter; $30.00 ;Debit Card;Standard;Vermont;Fortnightly;3.8
2317;28;Male;Sneakers;Footwear;L;Yellow;Winter; $45.00 ;PayPal;Standard;Montana;Quarterly;3.5
2318;47;Male;Jacket;Outerwear;M;Purple;Summer; $71.00 ;Venmo;Free Shipping;New Jersey;Every 3 Months;4.0
2319;69;Male;Hoodie;Clothing;L;White;Spring; $83.00 ;Venmo;Express;Wyoming;Weekly;3.2
2320;56;Male;Sandals;Footwear;XL;Turquoise;Winter; $88.00 ;Venmo;Standard;Maine;Annually;4.1
2321;28;Male;Shoes;Footwear;M;Olive;Spring; $94.00 ;Credit Card;Express;New Mexico;Bi-Weekly;4.0
2322;50;Male;Sandals;Footwear;M;Beige;Winter; $41.00 ;Venmo;Next Day Air;Colorado;Weekly;3.5
2323;39;Male;Coat;Outerwear;S;Lavender;Spring; $54.00 ;Venmo;Express;Connecticut;Annually;3.3
2324;35;Male;Gloves;Accessories;L;White;Winter; $69.00 ;Credit Card;Free Shipping;Maryland;Quarterly;2.7
2325;59;Male;Coat;Outerwear;L;Brown;Winter; $20.00 ;Venmo;Free Shipping;Oregon;Annually;4.2
2326;44;Male;Boots;Footwear;M;Charcoal;Summer; $79.00 ;Credit Card;Standard;New York;Monthly;4.2
2327;66;Male;Skirt;Clothing;L;Maroon;Winter; $98.00 ;Bank Transfer;Standard;Oklahoma;Bi-Weekly;4.7
2328;20;Male;Skirt;Clothing;M;Red;Winter; $91.00 ;Credit Card;Free Shipping;Alabama;Every 3 Months;3.3
2329;45;Male;Pants;Clothing;M;Maroon;Fall; $85.00 ;PayPal;Next Day Air;North Dakota;Quarterly;2.6
2330;49;Male;Hat;Accessories;S;Teal;Spring; $43.00 ;Credit Card;Next Day Air;Nebraska;Weekly;3.9
2331;60;Male;Backpack;Accessories;L;Orange;Summer; $51.00 ;Cash;Express;Arizona;Weekly;3.1
2332;61;Male;Scarf;Accessories;S;Olive;Spring; $77.00 ;PayPal;Free Shipping;Illinois;Quarterly;4.2
2333;36;Male;Scarf;Accessories;XL;Olive;Fall; $82.00 ;Bank Transfer;Express;South Carolina;Every 3 Months;3.7
2334;33;Male;Shirt;Clothing;M;Beige;Spring; $77.00 ;Venmo;Express;Kansas;Annually;3.6
2335;49;Male;Boots;Footwear;L;Green;Summer; $100.00 ;Credit Card;2-Day Shipping;Kansas;Monthly;2.8
2336;31;Male;Coat;Outerwear;M;Black;Summer; $57.00 ;Venmo;Store Pickup;Idaho;Quarterly;3.6
2337;19;Male;Belt;Accessories;M;Green;Winter; $51.00 ;Debit Card;Standard;California;Fortnightly;4.7
2338;39;Male;Boots;Footwear;S;Violet;Fall; $79.00 ;Bank Transfer;2-Day Shipping;North Dakota;Weekly;3.4
2339;66;Male;Sneakers;Footwear;S;Silver;Fall; $32.00 ;Bank Transfer;Next Day Air;Georgia;Fortnightly;4.6
2340;25;Male;Shirt;Clothing;L;Maroon;Spring; $73.00 ;Venmo;Free Shipping;Illinois;Fortnightly;4.6
2341;63;Male;Blouse;Clothing;M;Cyan;Summer; $83.00 ;Credit Card;Standard;Delaware;Fortnightly;3.4
2342;56;Male;Jacket;Outerwear;L;Teal;Summer; $72.00 ;Credit Card;Next Day Air;Connecticut;Annually;3.2
2343;20;Male;Skirt;Clothing;M;Olive;Fall; $74.00 ;Credit Card;Store Pickup;Tennessee;Bi-Weekly;3.0
2344;58;Male;Socks;Clothing;M;Red;Summer; $59.00 ;PayPal;Store Pickup;Maryland;Quarterly;2.7
2345;34;Male;Sandals;Footwear;XL;Lavender;Fall; $71.00 ;PayPal;Standard;Rhode Island;Monthly;4.0
2346;28;Male;T-shirt;Clothing;S;Orange;Winter; $83.00 ;Debit Card;Express;New York;Bi-Weekly;3.9
2347;22;Male;Jacket;Outerwear;L;Brown;Winter; $79.00 ;Bank Transfer;Next Day Air;New Mexico;Bi-Weekly;3.4
2348;37;Male;Belt;Accessories;S;Gray;Fall; $92.00 ;Venmo;2-Day Shipping;California;Monthly;3.4
2349;54;Male;Shoes;Footwear;M;Orange;Spring; $73.00 ;Cash;Next Day Air;Maine;Fortnightly;2.6
2350;65;Male;Blouse;Clothing;M;Orange;Fall; $43.00 ;Cash;Store Pickup;New York;Annually;4.9
2351;57;Male;Shoes;Footwear;M;Turquoise;Winter; $78.00 ;PayPal;Store Pickup;Hawaii;Monthly;4.0
2352;38;Male;Sweater;Clothing;S;Cyan;Fall; $97.00 ;Bank Transfer;Express;New Hampshire;Monthly;3.9
2353;70;Male;Boots;Footwear;M;Yellow;Fall; $23.00 ;Cash;Free Shipping;Nebraska;Bi-Weekly;4.6
2354;56;Male;Handbag;Accessories;M;White;Fall; $74.00 ;Venmo;Free Shipping;Montana;Weekly;2.5
2355;56;Male;Blouse;Clothing;M;Blue;Summer; $83.00 ;Cash;Express;Wisconsin;Monthly;4.7
2356;22;Male;Skirt;Clothing;S;Purple;Winter; $46.00 ;Bank Transfer;Next Day Air;Tennessee;Bi-Weekly;3.4
2357;57;Male;Backpack;Accessories;M;Gray;Summer; $61.00 ;Credit Card;Express;Montana;Annually;3.8
2358;53;Male;Shirt;Clothing;L;Cyan;Fall; $74.00 ;Cash;Express;Michigan;Weekly;2.8
2359;53;Male;Sweater;Clothing;L;Pink;Spring; $66.00 ;Debit Card;Store Pickup;Texas;Weekly;4.1
2360;19;Male;Scarf;Accessories;S;Gold;Spring; $51.00 ;Credit Card;Store Pickup;Pennsylvania;Fortnightly;2.6
2361;49;Male;Handbag;Accessories;L;Silver;Fall; $40.00 ;PayPal;2-Day Shipping;New York;Fortnightly;3.6
2362;44;Male;Scarf;Accessories;M;Gray;Spring; $78.00 ;Cash;Free Shipping;Alabama;Bi-Weekly;3.4
2363;27;Male;Jeans;Clothing;M;Brown;Fall; $90.00 ;Venmo;Express;Virginia;Quarterly;4.9
2364;60;Male;Socks;Clothing;XL;Pink;Winter; $94.00 ;Bank Transfer;Standard;Pennsylvania;Weekly;2.5
2365;62;Male;Sunglasses;Accessories;L;Maroon;Winter; $87.00 ;Debit Card;2-Day Shipping;Mississippi;Fortnightly;3.8
2366;52;Male;Sneakers;Footwear;S;Peach;Winter; $69.00 ;Bank Transfer;Express;Wyoming;Monthly;2.6
2367;30;Male;Shoes;Footwear;L;Brown;Winter; $41.00 ;Cash;Next Day Air;New Mexico;Monthly;3.4
2368;66;Male;Socks;Clothing;L;Green;Winter; $65.00 ;Credit Card;Express;North Dakota;Every 3 Months;4.5
2369;29;Male;Sunglasses;Accessories;M;Lavender;Summer; $80.00 ;Debit Card;Standard;New Jersey;Bi-Weekly;4.4
2370;24;Male;Sweater;Clothing;M;Cyan;Winter; $77.00 ;Venmo;Express;Vermont;Every 3 Months;3.2
2371;51;Male;Shoes;Footwear;M;Black;Spring; $85.00 ;Debit Card;Express;Alaska;Weekly;4.0
2372;67;Male;Socks;Clothing;M;Charcoal;Winter; $62.00 ;Credit Card;Next Day Air;Indiana;Monthly;3.7
2373;50;Male;Boots;Footwear;XL;Silver;Spring; $98.00 ;Bank Transfer;Standard;Alabama;Bi-Weekly;4.1
2374;37;Male;Hoodie;Clothing;M;Gray;Spring; $85.00 ;Venmo;Express;Michigan;Bi-Weekly;4.6
2375;69;Male;Gloves;Accessories;L;Peach;Winter; $88.00 ;Venmo;Express;Washington;Weekly;4.5
2376;60;Male;Backpack;Accessories;L;Peach;Fall; $87.00 ;Credit Card;Express;Virginia;Annually;4.2
2377;21;Male;Gloves;Accessories;XL;Cyan;Spring; $23.00 ;Cash;Express;Tennessee;Quarterly;3.9
2378;44;Male;Blouse;Clothing;L;Magenta;Fall; $37.00 ;Credit Card;Express;South Dakota;Weekly;4.0
2379;26;Male;Scarf;Accessories;L;Teal;Summer; $47.00 ;Bank Transfer;Next Day Air;New Hampshire;Every 3 Months;2.6
2380;40;Male;Hat;Accessories;M;Peach;Spring; $27.00 ;Credit Card;Standard;South Dakota;Fortnightly;3.5
2381;41;Male;Scarf;Accessories;M;Black;Fall; $24.00 ;Credit Card;Store Pickup;Pennsylvania;Quarterly;2.7
2382;62;Male;Sandals;Footwear;M;Teal;Summer; $67.00 ;Venmo;Free Shipping;Wisconsin;Annually;2.6
2383;39;Male;Sweater;Clothing;M;Turquoise;Spring; $71.00 ;Debit Card;Store Pickup;California;Weekly;3.9
2384;53;Male;Backpack;Accessories;L;Gold;Spring; $59.00 ;Debit Card;Store Pickup;Rhode Island;Bi-Weekly;2.8
2385;24;Male;Blouse;Clothing;L;Green;Winter; $30.00 ;PayPal;Free Shipping;Alabama;Fortnightly;4.9
2386;41;Male;Scarf;Accessories;M;Brown;Fall; $90.00 ;Cash;Next Day Air;Oklahoma;Monthly;2.8
2387;19;Male;Socks;Clothing;L;Blue;Summer; $79.00 ;Credit Card;Standard;Illinois;Annually;3.9
2388;36;Male;Hat;Accessories;M;Gold;Summer; $37.00 ;Credit Card;Free Shipping;Tennessee;Annually;3.0
2389;21;Male;Dress;Clothing;M;Peach;Fall; $21.00 ;Venmo;Store Pickup;Alabama;Fortnightly;3.8
2390;25;Male;Coat;Outerwear;M;Violet;Spring; $23.00 ;Bank Transfer;Express;Kansas;Weekly;3.7
2391;65;Male;Shirt;Clothing;XL;Yellow;Winter; $71.00 ;PayPal;Next Day Air;Arizona;Monthly;3.4
2392;42;Male;Shirt;Clothing;M;Black;Winter; $75.00 ;PayPal;2-Day Shipping;Michigan;Monthly;3.7
2393;40;Male;Jeans;Clothing;L;Silver;Spring; $27.00 ;Cash;Store Pickup;Missouri;Annually;3.5
2394;58;Male;Socks;Clothing;M;Brown;Winter; $97.00 ;Debit Card;2-Day Shipping;Louisiana;Annually;4.2
2395;40;Male;Sandals;Footwear;L;Peach;Fall; $94.00 ;Credit Card;2-Day Shipping;Connecticut;Every 3 Months;3.9
2396;62;Male;Blouse;Clothing;M;Cyan;Winter; $55.00 ;Debit Card;Standard;Connecticut;Weekly;4.4
2397;38;Male;Shirt;Clothing;M;Olive;Spring; $84.00 ;Credit Card;Store Pickup;Oregon;Bi-Weekly;2.9
2398;37;Male;Sunglasses;Accessories;L;Black;Fall; $66.00 ;Cash;Store Pickup;West Virginia;Annually;4.5
2399;65;Male;Jacket;Outerwear;M;Orange;Winter; $31.00 ;Bank Transfer;Store Pickup;Florida;Monthly;3.1
2400;55;Male;Dress;Clothing;L;Beige;Spring; $42.00 ;Debit Card;Standard;New Hampshire;Annually;4.6
