Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Transaction_ID;Shipping_Type;Shippment_ID;Location;Location ID;Frequency_of_Purchases;Review_Rating
2401;43;Male;Sunglasses;Accessories;M;Peach;Winter; $89.00 ;Cash;2401;Express;2401;Oregon;2401;Every 3 Months;3
2402;43;Male;Boots;Footwear;M;Pink;Winter; $64.00 ;Cash;2402;Standard;2402;Oregon;2402;Bi-Weekly;4.5
2403;45;Male;Scarf;Accessories;M;Brown;Winter; $75.00 ;PayPal;2403;Next Day Air;2403;Utah;2403;Quarterly;4.5
2404;64;Male;Shorts;Clothing;M;Magenta;Fall; $50.00 ;Venmo;2404;Next Day Air;2404;Missouri;2404;Fortnightly;3
2405;28;Male;Shorts;Clothing;L;Cyan;Winter; $69.00 ;Cash;2405;Free Shipping;2405;West Virginia;2405;Fortnightly;4.6
2406;69;Male;Jeans;Clothing;XL;Silver;Fall; $88.00 ;Venmo;2406;2-Day Shipping;2406;California;2406;Annually;3.3
2407;54;Male;Scarf;Accessories;M;Indigo;Winter; $20.00 ;PayPal;2407;Store Pickup;2407;California;2407;Every 3 Months;4.5
2408;52;Male;Shorts;Clothing;M;Beige;Summer; $37.00 ;Debit Card;2408;Store Pickup;2408;Illinois;2408;Quarterly;4.1
2409;23;Male;Sneakers;Footwear;XL;Black;Fall; $90.00 ;Bank Transfer;2409;Express;2409;Hawaii;2409;Quarterly;4
2410;26;Male;Jewelry;Accessories;L;Yellow;Spring; $83.00 ;Bank Transfer;2410;2-Day Shipping;2410;Washington;2410;Bi-Weekly;3.2
2411;48;Male;Shoes;Footwear;M;Maroon;Summer; $23.00 ;Cash;2411;Express;2411;Wisconsin;2411;Quarterly;2.9
2412;49;Male;Hoodie;Clothing;M;Cyan;Summer; $50.00 ;Debit Card;2412;Free Shipping;2412;Virginia;2412;Weekly;2.8
2413;53;Male;Jacket;Outerwear;M;Pink;Winter; $38.00 ;Bank Transfer;2413;Standard;2413;Oregon;2413;Bi-Weekly;2.7
2414;69;Male;Shorts;Clothing;XL;Violet;Fall; $99.00 ;PayPal;2414;Express;2414;Pennsylvania;2414;Fortnightly;4
2415;26;Male;Socks;Clothing;M;Lavender;Summer; $71.00 ;PayPal;2415;Express;2415;Virginia;2415;Annually;3.1
2416;21;Male;Coat;Outerwear;XL;Lavender;Fall; $87.00 ;Cash;2416;2-Day Shipping;2416;Hawaii;2416;Bi-Weekly;3.7
2417;59;Male;Sandals;Footwear;S;Black;Summer; $81.00 ;Bank Transfer;2417;Store Pickup;2417;Nebraska;2417;Bi-Weekly;4
2418;21;Male;Backpack;Accessories;M;Olive;Fall; $66.00 ;Cash;2418;Store Pickup;2418;Alaska;2418;Bi-Weekly;3.1
2419;22;Male;Pants;Clothing;S;Indigo;Fall; $93.00 ;Venmo;2419;Store Pickup;2419;Michigan;2419;Annually;3.9
2420;26;Male;Sweater;Clothing;M;Blue;Fall; $38.00 ;Debit Card;2420;2-Day Shipping;2420;North Carolina;2420;Quarterly;4.7
2421;41;Male;Jacket;Outerwear;S;Green;Winter; $37.00 ;Venmo;2421;Store Pickup;2421;North Carolina;2421;Bi-Weekly;3.2
2422;37;Male;Sneakers;Footwear;L;Pink;Spring; $35.00 ;PayPal;2422;Standard;2422;Minnesota;2422;Every 3 Months;4.2
2423;30;Male;Jewelry;Accessories;M;Peach;Winter; $88.00 ;Debit Card;2423;Free Shipping;2423;Georgia;2423;Bi-Weekly;4.3
2424;49;Male;Backpack;Accessories;M;Purple;Summer; $77.00 ;PayPal;2424;Store Pickup;2424;West Virginia;2424;Quarterly;3.5
2425;49;Male;Jewelry;Accessories;M;Peach;Winter; $33.00 ;PayPal;2425;Store Pickup;2425;Delaware;2425;Monthly;4.4
2426;58;Male;Shoes;Footwear;S;Olive;Summer; $86.00 ;Credit Card;2426;Free Shipping;2426;North Dakota;2426;Quarterly;3.3
2427;70;Male;Jacket;Outerwear;M;Olive;Fall; $83.00 ;Debit Card;2427;Express;2427;Florida;2427;Every 3 Months;3.5
2428;27;Male;Jacket;Outerwear;M;Purple;Spring; $89.00 ;PayPal;2428;Free Shipping;2428;Oregon;2428;Bi-Weekly;3.3
2429;65;Male;T-shirt;Clothing;M;Violet;Spring; $20.00 ;Bank Transfer;2429;Store Pickup;2429;Idaho;2429;Every 3 Months;3.9
2430;57;Male;Sneakers;Footwear;XL;Maroon;Summer; $79.00 ;Cash;2430;Free Shipping;2430;Virginia;2430;Monthly;3.5
2431;20;Male;Jacket;Outerwear;XL;White;Summer; $97.00 ;Venmo;2431;Free Shipping;2431;North Dakota;2431;Annually;4.9
2432;34;Male;Hoodie;Clothing;S;Olive;Fall; $25.00 ;Venmo;2432;Express;2432;Alabama;2432;Bi-Weekly;2.6
2433;59;Male;Jacket;Outerwear;M;Peach;Winter; $92.00 ;Venmo;2433;2-Day Shipping;2433;Hawaii;2433;Every 3 Months;4.8
2434;54;Male;T-shirt;Clothing;M;Blue;Spring; $32.00 ;PayPal;2434;Standard;2434;Oregon;2434;Annually;4.4
2435;36;Male;Gloves;Accessories;M;Brown;Spring; $50.00 ;Credit Card;2435;Free Shipping;2435;Utah;2435;Monthly;4
2436;21;Male;Sneakers;Footwear;S;Black;Fall; $40.00 ;Cash;2436;Standard;2436;Hawaii;2436;Bi-Weekly;3.5
2437;52;Male;T-shirt;Clothing;M;Yellow;Fall; $39.00 ;Venmo;2437;Standard;2437;Connecticut;2437;Weekly;4.6
2438;43;Male;Sneakers;Footwear;XL;Magenta;Winter; $33.00 ;Credit Card;2438;Standard;2438;Wyoming;2438;Quarterly;3.3
2439;32;Male;Jeans;Clothing;S;Cyan;Winter; $32.00 ;Cash;2439;Standard;2439;Delaware;2439;Annually;2.6
2440;55;Male;Handbag;Accessories;M;Maroon;Summer; $51.00 ;Bank Transfer;2440;Next Day Air;2440;Arkansas;2440;Weekly;3.4
2441;31;Male;Socks;Clothing;M;Red;Spring; $88.00 ;Debit Card;2441;Free Shipping;2441;Indiana;2441;Monthly;3.1
2442;45;Male;Jewelry;Accessories;M;Black;Fall; $31.00 ;Credit Card;2442;2-Day Shipping;2442;California;2442;Quarterly;3.5
2443;53;Male;Blouse;Clothing;L;Violet;Winter; $60.00 ;Bank Transfer;2443;2-Day Shipping;2443;Wyoming;2443;Fortnightly;4.5
2444;24;Male;Backpack;Accessories;M;Green;Spring; $23.00 ;PayPal;2444;Store Pickup;2444;South Dakota;2444;Annually;3
2445;47;Male;Scarf;Accessories;S;Gold;Fall; $89.00 ;Bank Transfer;2445;Next Day Air;2445;West Virginia;2445;Bi-Weekly;4.5
2446;63;Male;Scarf;Accessories;M;Brown;Summer; $91.00 ;Debit Card;2446;Next Day Air;2446;Tennessee;2446;Fortnightly;2.9
2447;38;Male;Shirt;Clothing;L;Peach;Spring; $47.00 ;Bank Transfer;2447;2-Day Shipping;2447;Alaska;2447;Monthly;4.7
2448;59;Male;Pants;Clothing;L;Peach;Fall; $81.00 ;Bank Transfer;2448;Standard;2448;South Dakota;2448;Annually;4.2
2449;54;Male;Hat;Accessories;S;Violet;Fall; $97.00 ;Cash;2449;2-Day Shipping;2449;Tennessee;2449;Fortnightly;3.9
2450;26;Male;Coat;Outerwear;S;Violet;Fall; $76.00 ;Bank Transfer;2450;Express;2450;Alabama;2450;Every 3 Months;4.1
2451;68;Male;T-shirt;Clothing;M;Magenta;Fall; $88.00 ;Debit Card;2451;Store Pickup;2451;North Carolina;2451;Fortnightly;4.4
2452;41;Male;Socks;Clothing;M;Purple;Fall; $60.00 ;PayPal;2452;Free Shipping;2452;Oklahoma;2452;Every 3 Months;3.5
2453;68;Male;Shirt;Clothing;L;Purple;Winter; $95.00 ;Credit Card;2453;Store Pickup;2453;New York;2453;Bi-Weekly;3
2454;21;Male;Sweater;Clothing;XL;Cyan;Spring; $91.00 ;PayPal;2454;Next Day Air;2454;Iowa;2454;Weekly;2.6
2455;32;Male;Gloves;Accessories;M;Magenta;Winter; $75.00 ;Debit Card;2455;Free Shipping;2455;Alaska;2455;Bi-Weekly;4.2
2456;20;Male;Belt;Accessories;L;Lavender;Spring; $85.00 ;Debit Card;2456;Free Shipping;2456;Alaska;2456;Quarterly;3.3
2457;59;Male;Jeans;Clothing;M;Green;Winter; $78.00 ;Debit Card;2457;2-Day Shipping;2457;Nebraska;2457;Monthly;3.2
2458;53;Male;Handbag;Accessories;M;Maroon;Fall; $55.00 ;Venmo;2458;Next Day Air;2458;Delaware;2458;Fortnightly;4.9
2459;66;Male;T-shirt;Clothing;L;Turquoise;Fall; $36.00 ;PayPal;2459;Store Pickup;2459;Texas;2459;Every 3 Months;2.9
2460;47;Male;Socks;Clothing;L;Violet;Fall; $65.00 ;Bank Transfer;2460;Next Day Air;2460;Missouri;2460;Annually;2.5
2461;58;Male;Jeans;Clothing;S;Lavender;Winter; $57.00 ;Cash;2461;Express;2461;Maine;2461;Bi-Weekly;2.8
2462;28;Male;Scarf;Accessories;L;Red;Summer; $58.00 ;Credit Card;2462;Store Pickup;2462;Pennsylvania;2462;Quarterly;4.4
2463;68;Male;Pants;Clothing;XL;Orange;Spring; $64.00 ;Credit Card;2463;Standard;2463;Missouri;2463;Every 3 Months;4.5
2464;60;Male;Blouse;Clothing;XL;Indigo;Summer; $76.00 ;Cash;2464;Standard;2464;Mississippi;2464;Every 3 Months;3.6
2465;47;Male;Jacket;Outerwear;L;Teal;Winter; $29.00 ;Bank Transfer;2465;Express;2465;Hawaii;2465;Bi-Weekly;3
2466;18;Male;Sandals;Footwear;M;Brown;Spring; $67.00 ;Venmo;2466;Express;2466;Texas;2466;Fortnightly;5
2467;32;Male;Shorts;Clothing;S;Pink;Summer; $96.00 ;Venmo;2467;Express;2467;South Dakota;2467;Annually;3.9
2468;27;Male;Shorts;Clothing;M;Lavender;Spring; $71.00 ;Bank Transfer;2468;Free Shipping;2468;New Jersey;2468;Every 3 Months;3.2
2469;65;Male;Skirt;Clothing;L;Cyan;Winter; $63.00 ;Venmo;2469;Express;2469;Connecticut;2469;Fortnightly;3.3
2470;68;Male;Sandals;Footwear;M;Yellow;Fall; $34.00 ;PayPal;2470;2-Day Shipping;2470;Maryland;2470;Quarterly;3
2471;55;Male;Blouse;Clothing;XL;Pink;Fall; $60.00 ;Venmo;2471;Free Shipping;2471;Arizona;2471;Quarterly;3.8
2472;30;Male;Sandals;Footwear;M;Gray;Spring; $63.00 ;Venmo;2472;Free Shipping;2472;Oklahoma;2472;Bi-Weekly;3.1
2473;24;Male;Shirt;Clothing;M;Peach;Summer; $22.00 ;Credit Card;2473;2-Day Shipping;2473;Utah;2473;Quarterly;2.9
2474;57;Male;Socks;Clothing;M;Red;Winter; $86.00 ;Bank Transfer;2474;Standard;2474;Arkansas;2474;Fortnightly;3.5
2475;23;Male;T-shirt;Clothing;M;Olive;Fall; $40.00 ;Debit Card;2475;Store Pickup;2475;North Carolina;2475;Annually;3.5
2476;69;Male;Dress;Clothing;S;Lavender;Summer; $52.00 ;Debit Card;2476;Store Pickup;2476;California;2476;Quarterly;2.8
2477;60;Male;Hat;Accessories;M;Turquoise;Summer; $35.00 ;Cash;2477;Standard;2477;Colorado;2477;Monthly;3.7
2478;25;Male;Gloves;Accessories;L;Turquoise;Spring; $50.00 ;Credit Card;2478;2-Day Shipping;2478;California;2478;Quarterly;4.1
2479;18;Male;Socks;Clothing;S;Maroon;Winter; $22.00 ;Venmo;2479;2-Day Shipping;2479;Vermont;2479;Monthly;3.1
2480;37;Male;Dress;Clothing;S;Olive;Fall; $68.00 ;Credit Card;2480;2-Day Shipping;2480;Kansas;2480;Monthly;3.5
2481;61;Male;Socks;Clothing;XL;Maroon;Summer; $68.00 ;Cash;2481;Free Shipping;2481;Ohio;2481;Fortnightly;3
2482;41;Male;Belt;Accessories;XL;Cyan;Fall; $82.00 ;Venmo;2482;Store Pickup;2482;New Jersey;2482;Quarterly;3.6
2483;69;Male;Handbag;Accessories;S;Peach;Winter; $43.00 ;Debit Card;2483;Express;2483;Arizona;2483;Annually;3.6
2484;32;Male;Skirt;Clothing;S;Teal;Fall; $36.00 ;Bank Transfer;2484;Standard;2484;Arizona;2484;Every 3 Months;2.8
2485;60;Male;Hoodie;Clothing;M;Green;Summer; $98.00 ;Venmo;2485;Standard;2485;New Hampshire;2485;Quarterly;3.1
2486;43;Male;Blouse;Clothing;M;Beige;Spring; $24.00 ;Cash;2486;Express;2486;Louisiana;2486;Bi-Weekly;3
2487;61;Male;Jeans;Clothing;L;Magenta;Spring; $51.00 ;PayPal;2487;Free Shipping;2487;Texas;2487;Weekly;4.6
2488;57;Male;Boots;Footwear;L;Violet;Spring; $93.00 ;PayPal;2488;Store Pickup;2488;Montana;2488;Fortnightly;3.6
2489;56;Male;Handbag;Accessories;XL;Charcoal;Summer; $35.00 ;Cash;2489;Store Pickup;2489;New Hampshire;2489;Every 3 Months;4.4
2490;66;Male;Coat;Outerwear;M;Green;Winter; $43.00 ;Credit Card;2490;Free Shipping;2490;South Dakota;2490;Quarterly;2.6
2491;52;Male;Blouse;Clothing;M;Gray;Spring; $93.00 ;Debit Card;2491;2-Day Shipping;2491;Montana;2491;Fortnightly;3.7
2492;63;Male;Handbag;Accessories;M;Magenta;Spring; $52.00 ;PayPal;2492;Standard;2492;North Carolina;2492;Every 3 Months;3.8
2493;50;Male;Sunglasses;Accessories;S;Silver;Summer; $68.00 ;Bank Transfer;2493;Standard;2493;South Dakota;2493;Monthly;4.4
2494;21;Male;Socks;Clothing;S;Beige;Fall; $73.00 ;Cash;2494;Free Shipping;2494;Maine;2494;Weekly;3.1
2495;42;Male;Shoes;Footwear;S;Peach;Winter; $83.00 ;Cash;2495;Express;2495;Oklahoma;2495;Bi-Weekly;4.4
2496;40;Male;Backpack;Accessories;XL;Orange;Spring; $56.00 ;Credit Card;2496;Next Day Air;2496;Nebraska;2496;Monthly;4.1
2497;67;Male;Scarf;Accessories;S;Yellow;Summer; $20.00 ;Venmo;2497;Store Pickup;2497;Illinois;2497;Quarterly;3.5
2498;35;Male;Backpack;Accessories;M;Violet;Summer; $20.00 ;Venmo;2498;Next Day Air;2498;Colorado;2498;Bi-Weekly;4.8
2499;18;Male;Coat;Outerwear;S;Green;Fall; $34.00 ;Bank Transfer;2499;Next Day Air;2499;Massachusetts;2499;Every 3 Months;3.8
2500;52;Male;Hoodie;Clothing;L;Pink;Summer; $82.00 ;Venmo;2500;Standard;2500;Louisiana;2500;Bi-Weekly;4.2
2501;59;Male;Gloves;Accessories;M;Violet;Fall; $64.00 ;Venmo;2501;Free Shipping;2501;Massachusetts;2501;Quarterly;3.2
2502;49;Male;Shorts;Clothing;M;Violet;Fall; $77.00 ;Credit Card;2502;Next Day Air;2502;West Virginia;2502;Quarterly;3.6
2503;46;Male;Skirt;Clothing;L;Pink;Spring; $43.00 ;Debit Card;2503;Next Day Air;2503;Idaho;2503;Every 3 Months;3.8
2504;69;Male;Boots;Footwear;M;Violet;Summer; $42.00 ;Debit Card;2504;Express;2504;Ohio;2504;Fortnightly;3.7
2505;56;Male;Shorts;Clothing;M;Turquoise;Winter; $78.00 ;PayPal;2505;Store Pickup;2505;Rhode Island;2505;Monthly;3.6
2506;27;Male;Handbag;Accessories;M;Cyan;Summer; $76.00 ;Cash;2506;Store Pickup;2506;Illinois;2506;Bi-Weekly;3.5
2507;57;Male;Dress;Clothing;XL;Orange;Spring; $45.00 ;Credit Card;2507;Free Shipping;2507;New York;2507;Fortnightly;2.7
2508;58;Male;Shoes;Footwear;M;Cyan;Fall; $63.00 ;Venmo;2508;Express;2508;Louisiana;2508;Bi-Weekly;4.9
2509;23;Male;Sneakers;Footwear;XL;Indigo;Spring; $82.00 ;Cash;2509;Store Pickup;2509;California;2509;Weekly;4.7
2510;19;Male;Socks;Clothing;M;Black;Spring; $91.00 ;Credit Card;2510;Next Day Air;2510;Washington;2510;Monthly;3.2
2511;40;Male;Jacket;Outerwear;L;Purple;Winter; $85.00 ;Cash;2511;Next Day Air;2511;South Dakota;2511;Fortnightly;2.6
2512;54;Male;Backpack;Accessories;M;Cyan;Summer; $25.00 ;Venmo;2512;Express;2512;Idaho;2512;Quarterly;2.7
2513;50;Male;Socks;Clothing;M;Green;Summer; $79.00 ;Venmo;2513;Store Pickup;2513;North Dakota;2513;Every 3 Months;3.1
2514;69;Male;Handbag;Accessories;L;Teal;Winter; $89.00 ;Bank Transfer;2514;Store Pickup;2514;Washington;2514;Fortnightly;2.8
2515;42;Male;Hat;Accessories;L;Teal;Spring; $37.00 ;PayPal;2515;Store Pickup;2515;Alaska;2515;Annually;4.5
2516;37;Male;Blouse;Clothing;M;Magenta;Summer; $62.00 ;PayPal;2516;2-Day Shipping;2516;Kansas;2516;Annually;4.3
2517;46;Male;Shorts;Clothing;XL;Brown;Spring; $31.00 ;Bank Transfer;2517;Next Day Air;2517;Utah;2517;Every 3 Months;4.8
2518;64;Male;Shirt;Clothing;L;Orange;Spring; $39.00 ;Cash;2518;Standard;2518;Wyoming;2518;Bi-Weekly;3.9
2519;20;Male;Boots;Footwear;XL;Blue;Fall; $96.00 ;Bank Transfer;2519;2-Day Shipping;2519;Maine;2519;Every 3 Months;2.6
2520;40;Male;Jacket;Outerwear;L;Magenta;Spring; $40.00 ;PayPal;2520;Express;2520;Michigan;2520;Every 3 Months;4
2521;64;Male;Jacket;Outerwear;L;Magenta;Summer; $48.00 ;Debit Card;2521;Free Shipping;2521;Illinois;2521;Annually;4.3
2522;29;Male;Handbag;Accessories;M;Magenta;Fall; $62.00 ;Debit Card;2522;2-Day Shipping;2522;Minnesota;2522;Quarterly;2.6
2523;20;Male;Belt;Accessories;S;Olive;Winter; $40.00 ;Debit Card;2523;Free Shipping;2523;Massachusetts;2523;Annually;4.6
2524;43;Male;Handbag;Accessories;S;Cyan;Spring; $82.00 ;PayPal;2524;2-Day Shipping;2524;New Jersey;2524;Bi-Weekly;4.6
2525;60;Male;Coat;Outerwear;M;Purple;Spring; $49.00 ;Cash;2525;Store Pickup;2525;Kansas;2525;Annually;2.9
2526;39;Male;Sweater;Clothing;M;Purple;Winter; $30.00 ;PayPal;2526;Next Day Air;2526;Kentucky;2526;Monthly;4.7
2527;47;Male;Shorts;Clothing;S;Peach;Spring; $54.00 ;Debit Card;2527;Store Pickup;2527;Rhode Island;2527;Quarterly;5
2528;19;Male;Pants;Clothing;M;Gold;Fall; $45.00 ;Credit Card;2528;Free Shipping;2528;Illinois;2528;Every 3 Months;2.6
2529;52;Male;Jewelry;Accessories;S;Peach;Fall; $64.00 ;Debit Card;2529;Express;2529;Alabama;2529;Fortnightly;4.6
2530;34;Male;Gloves;Accessories;M;Magenta;Spring; $25.00 ;Cash;2530;2-Day Shipping;2530;Tennessee;2530;Quarterly;3.2
2531;25;Male;Skirt;Clothing;S;Cyan;Spring; $50.00 ;Credit Card;2531;Express;2531;Massachusetts;2531;Fortnightly;3
2532;43;Male;Sandals;Footwear;M;Violet;Summer; $68.00 ;Bank Transfer;2532;Standard;2532;Texas;2532;Weekly;4.8
2533;55;Male;Socks;Clothing;S;Charcoal;Summer; $74.00 ;Venmo;2533;Express;2533;Nebraska;2533;Quarterly;2.8
2534;66;Male;Jewelry;Accessories;S;Blue;Summer; $50.00 ;Venmo;2534;2-Day Shipping;2534;Pennsylvania;2534;Bi-Weekly;5
2535;41;Male;Sunglasses;Accessories;XL;Red;Fall; $35.00 ;Bank Transfer;2535;2-Day Shipping;2535;Virginia;2535;Every 3 Months;4.5
2536;47;Male;Coat;Outerwear;S;Purple;Winter; $47.00 ;PayPal;2536;Express;2536;Vermont;2536;Weekly;2.8
2537;51;Male;Belt;Accessories;L;Gray;Spring; $44.00 ;Venmo;2537;Express;2537;Oklahoma;2537;Every 3 Months;3.6
2538;44;Male;Coat;Outerwear;M;Purple;Summer; $24.00 ;PayPal;2538;Free Shipping;2538;Maine;2538;Monthly;4.8
2539;18;Male;Scarf;Accessories;M;Silver;Summer; $65.00 ;Cash;2539;Next Day Air;2539;New Jersey;2539;Quarterly;3.4
2540;33;Male;Sandals;Footwear;M;Purple;Fall; $25.00 ;PayPal;2540;Next Day Air;2540;Massachusetts;2540;Fortnightly;2.9
2541;24;Male;Belt;Accessories;M;Charcoal;Summer; $46.00 ;Credit Card;2541;Store Pickup;2541;New Jersey;2541;Quarterly;4.1
2542;33;Male;Scarf;Accessories;M;Silver;Spring; $20.00 ;Bank Transfer;2542;Standard;2542;Washington;2542;Annually;3.3
2543;61;Male;Jewelry;Accessories;M;White;Winter; $48.00 ;Cash;2543;Store Pickup;2543;Arkansas;2543;Fortnightly;3.7
2544;27;Male;Scarf;Accessories;L;Peach;Spring; $73.00 ;Venmo;2544;Express;2544;West Virginia;2544;Every 3 Months;3.6
2545;46;Male;Pants;Clothing;M;Red;Spring; $97.00 ;Cash;2545;Free Shipping;2545;Delaware;2545;Fortnightly;3.7
2546;38;Male;Shoes;Footwear;L;Olive;Spring; $67.00 ;PayPal;2546;Next Day Air;2546;Texas;2546;Weekly;3.4
2547;63;Male;Boots;Footwear;L;Gray;Summer; $38.00 ;Credit Card;2547;Standard;2547;Texas;2547;Quarterly;3.3
2548;47;Male;Jacket;Outerwear;M;Beige;Summer; $64.00 ;Bank Transfer;2548;Free Shipping;2548;Mississippi;2548;Bi-Weekly;4.5
2549;42;Male;Backpack;Accessories;L;Pink;Winter; $71.00 ;Cash;2549;Express;2549;Texas;2549;Quarterly;4.7
2550;41;Male;Jacket;Outerwear;M;Red;Fall; $94.00 ;Debit Card;2550;Express;2550;Virginia;2550;Monthly;3.7
2551;53;Male;Boots;Footwear;XL;Peach;Fall; $83.00 ;Bank Transfer;2551;Next Day Air;2551;New Hampshire;2551;Quarterly;3.6
2552;29;Male;Shoes;Footwear;M;Maroon;Winter; $92.00 ;Credit Card;2552;Free Shipping;2552;Minnesota;2552;Bi-Weekly;4.3
2553;61;Male;Belt;Accessories;XL;Purple;Spring; $96.00 ;Cash;2553;Store Pickup;2553;Maryland;2553;Bi-Weekly;2.6
2554;69;Male;Jewelry;Accessories;M;Maroon;Summer; $77.00 ;PayPal;2554;2-Day Shipping;2554;Vermont;2554;Monthly;2.7
2555;51;Male;Jewelry;Accessories;M;Gray;Summer; $42.00 ;Venmo;2555;Store Pickup;2555;Kansas;2555;Quarterly;2.7
2556;24;Male;Pants;Clothing;M;Gray;Fall; $23.00 ;Cash;2556;Standard;2556;Idaho;2556;Quarterly;4.4
2557;24;Male;T-shirt;Clothing;XL;Magenta;Fall; $38.00 ;Cash;2557;Free Shipping;2557;Montana;2557;Monthly;4
2558;70;Male;Shorts;Clothing;L;Cyan;Spring; $49.00 ;Debit Card;2558;Free Shipping;2558;Oklahoma;2558;Every 3 Months;2.7
2559;49;Male;Hoodie;Clothing;M;Silver;Fall; $44.00 ;Credit Card;2559;Standard;2559;California;2559;Weekly;3.5
2560;48;Male;Belt;Accessories;S;Green;Winter; $49.00 ;Credit Card;2560;Store Pickup;2560;Mississippi;2560;Monthly;4.9
2561;58;Male;Boots;Footwear;M;Violet;Spring; $41.00 ;Cash;2561;Store Pickup;2561;California;2561;Annually;4.9
2562;32;Male;Hoodie;Clothing;L;Magenta;Spring; $35.00 ;Debit Card;2562;Store Pickup;2562;New York;2562;Weekly;3.1
2563;57;Male;Shorts;Clothing;XL;Yellow;Spring; $90.00 ;Venmo;2563;Store Pickup;2563;Arizona;2563;Monthly;3.1
2564;69;Male;Backpack;Accessories;XL;Gray;Winter; $61.00 ;Venmo;2564;Store Pickup;2564;Massachusetts;2564;Weekly;4.5
2565;42;Male;Scarf;Accessories;L;Indigo;Winter; $97.00 ;PayPal;2565;Free Shipping;2565;Kentucky;2565;Annually;3.6
2566;30;Male;Socks;Clothing;S;Indigo;Fall; $43.00 ;Bank Transfer;2566;Express;2566;Vermont;2566;Annually;2.8
2567;35;Male;Handbag;Accessories;S;Yellow;Fall; $24.00 ;Debit Card;2567;Next Day Air;2567;Missouri;2567;Weekly;3.9
2568;19;Male;Sunglasses;Accessories;XL;Gold;Spring; $49.00 ;Venmo;2568;Free Shipping;2568;Michigan;2568;Every 3 Months;4.8
2569;52;Male;T-shirt;Clothing;XL;Green;Winter; $56.00 ;Bank Transfer;2569;Standard;2569;Texas;2569;Fortnightly;3.4
2570;42;Male;Dress;Clothing;M;Charcoal;Spring; $65.00 ;Cash;2570;Express;2570;New York;2570;Bi-Weekly;3.7
2571;36;Male;Sneakers;Footwear;XL;Olive;Spring; $85.00 ;Venmo;2571;Next Day Air;2571;New Mexico;2571;Monthly;4.8
2572;45;Male;Sunglasses;Accessories;L;Black;Winter; $59.00 ;Credit Card;2572;2-Day Shipping;2572;Mississippi;2572;Weekly;2.7
2573;54;Male;Blouse;Clothing;M;Silver;Fall; $36.00 ;Credit Card;2573;2-Day Shipping;2573;Washington;2573;Every 3 Months;4.8
2574;54;Male;T-shirt;Clothing;M;Red;Summer; $55.00 ;Bank Transfer;2574;Express;2574;New Mexico;2574;Every 3 Months;4.2
2575;27;Male;Hat;Accessories;M;Brown;Summer; $95.00 ;Bank Transfer;2575;Free Shipping;2575;Florida;2575;Every 3 Months;3.6
2576;53;Male;Shorts;Clothing;M;Silver;Fall; $94.00 ;Credit Card;2576;Store Pickup;2576;Minnesota;2576;Every 3 Months;3.5
2577;20;Male;Hoodie;Clothing;M;Silver;Winter; $87.00 ;Cash;2577;Standard;2577;New Hampshire;2577;Annually;3.6
2578;52;Male;Socks;Clothing;L;Black;Fall; $56.00 ;Bank Transfer;2578;Next Day Air;2578;Minnesota;2578;Quarterly;4
2579;54;Male;Sunglasses;Accessories;M;Purple;Fall; $45.00 ;Venmo;2579;2-Day Shipping;2579;Vermont;2579;Every 3 Months;3.9
2580;65;Male;Blouse;Clothing;M;Purple;Summer; $81.00 ;Cash;2580;Free Shipping;2580;Minnesota;2580;Fortnightly;3
2581;43;Male;Jeans;Clothing;S;Turquoise;Summer; $67.00 ;Credit Card;2581;Next Day Air;2581;Massachusetts;2581;Quarterly;4.8
2582;57;Male;Dress;Clothing;M;Gold;Winter; $42.00 ;Bank Transfer;2582;Standard;2582;Wyoming;2582;Monthly;2.8
2583;19;Male;Dress;Clothing;S;Indigo;Fall; $47.00 ;Bank Transfer;2583;Express;2583;South Dakota;2583;Monthly;3.7
2584;69;Male;Jeans;Clothing;M;Lavender;Fall; $81.00 ;Cash;2584;Store Pickup;2584;Oklahoma;2584;Fortnightly;3.3
2585;26;Male;Socks;Clothing;L;Blue;Summer; $64.00 ;Debit Card;2585;Store Pickup;2585;Florida;2585;Bi-Weekly;2.6
2586;57;Male;Sunglasses;Accessories;L;Maroon;Fall; $24.00 ;Venmo;2586;Standard;2586;Wisconsin;2586;Fortnightly;2.6
2587;20;Male;Coat;Outerwear;L;Yellow;Winter; $63.00 ;Cash;2587;Express;2587;Maine;2587;Annually;4.1
2588;55;Male;Scarf;Accessories;M;Purple;Winter; $96.00 ;Bank Transfer;2588;Next Day Air;2588;Connecticut;2588;Annually;3.6
2589;44;Male;Backpack;Accessories;M;Peach;Summer; $67.00 ;PayPal;2589;Standard;2589;Delaware;2589;Weekly;3.4
2590;52;Male;Pants;Clothing;M;Silver;Winter; $28.00 ;Credit Card;2590;Express;2590;North Dakota;2590;Every 3 Months;4.9
2591;57;Male;Gloves;Accessories;M;Turquoise;Summer; $95.00 ;Debit Card;2591;Standard;2591;California;2591;Weekly;4
2592;40;Male;Jacket;Outerwear;S;Olive;Spring; $71.00 ;Credit Card;2592;Standard;2592;New Mexico;2592;Annually;3.7
2593;23;Male;Shorts;Clothing;XL;Peach;Summer; $32.00 ;Credit Card;2593;Free Shipping;2593;Iowa;2593;Fortnightly;2.9
