Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating;Location ID
3817; $47.00 ;Credit Card;3.1;3817
3818; $86.00 ;PayPal;4.4;3818
3819; $49.00 ;Debit Card;3;3819
3820; $50.00 ;PayPal;4.5;3820
3821; $54.00 ;Venmo;3.9;3821
3822; $36.00 ;Cash;3.4;3822
3823; $70.00 ;Debit Card;3.4;3823
3824; $35.00 ;Cash;3.8;3824
3825; $36.00 ;Cash;2.8;3825
3826; $94.00 ;Bank Transfer;3.2;3826
3827; $62.00 ;Bank Transfer;3.4;3827
3828; $44.00 ;Venmo;2.8;3828
3829; $97.00 ;Bank Transfer;4.8;3829
3830; $96.00 ;PayPal;4.6;3830
3831; $49.00 ;Venmo;2.5;3831
3832; $31.00 ;Cash;4.5;3832
3833; $74.00 ;Credit Card;4;3833
3834; $100.00 ;Debit Card;2.6;3834
3835; $66.00 ;PayPal;3.6;3835
3836; $20.00 ;Debit Card;3.9;3836
3837; $97.00 ;Venmo;5;3837
3838; $84.00 ;Debit Card;2.8;3838
3839; $28.00 ;Cash;4.2;3839
3840; $41.00 ;Credit Card;4.8;3840
3841; $73.00 ;Cash;4.1;3841
3842; $97.00 ;Cash;2.8;3842
3843; $38.00 ;Bank Transfer;4;3843
3844; $26.00 ;Debit Card;3.3;3844
3845; $87.00 ;PayPal;4.2;3845
3846; $20.00 ;Credit Card;4.6;3846
3847; $34.00 ;Cash;4.6;3847
3848; $29.00 ;Cash;3.5;3848
3849; $21.00 ;PayPal;4.8;3849
3850; $41.00 ;PayPal;3.4;3850
3851; $76.00 ;Venmo;4;3851
3852; $48.00 ;Credit Card;4.6;3852
3853; $65.00 ;Cash;2.7;3853
3854; $21.00 ;Credit Card;3.6;3854
3855; $40.00 ;Debit Card;3.7;3855
3856; $96.00 ;Credit Card;4.5;3856
3857; $63.00 ;Cash;3.8;3857
3858; $74.00 ;Bank Transfer;3;3858
3859; $75.00 ;Credit Card;4.3;3859
3860; $97.00 ;Debit Card;4.9;3860
3861; $98.00 ;Debit Card;4.3;3861
3862; $89.00 ;Bank Transfer;3.4;3862
3863; $91.00 ;Cash;4.7;3863
3864; $32.00 ;Debit Card;2.6;3864
3865; $66.00 ;Cash;2.7;3865
3866; $78.00 ;Bank Transfer;3.7;3866
3867; $85.00 ;Debit Card;3.2;3867
3868; $28.00 ;Bank Transfer;4.3;3868
3869; $48.00 ;Cash;4;3869
3870; $43.00 ;PayPal;4.8;3870
3871; $38.00 ;Debit Card;4.1;3871
3872; $91.00 ;Credit Card;3.2;3872
3873; $50.00 ;Bank Transfer;3.9;3873
3874; $94.00 ;PayPal;4.7;3874
3875; $50.00 ;Cash;2.9;3875
3876; $51.00 ;Venmo;2.7;3876
3877; $45.00 ;Bank Transfer;3.3;3877
3878; $46.00 ;Bank Transfer;2.6;3878
3879; $89.00 ;PayPal;2.9;3879
3880; $48.00 ;PayPal;3.6;3880
3881; $41.00 ;Bank Transfer;4.9;3881
3882; $30.00 ;Cash;3.9;3882
3883; $21.00 ;Bank Transfer;4.7;3883
3884; $39.00 ;PayPal;2.7;3884
3885; $83.00 ;Credit Card;3.8;3885
3886; $33.00 ;Bank Transfer;3.7;3886
3887; $23.00 ;Debit Card;3.6;3887
3888; $68.00 ;Credit Card;4.6;3888
3889; $58.00 ;Debit Card;3.5;3889
3890; $71.00 ;PayPal;3.9;3890
3891; $80.00 ;Cash;3.5;3891
3892; $83.00 ;Credit Card;3.2;3892
3893; $75.00 ;Debit Card;3.8;3893
3894; $40.00 ;Bank Transfer;3.4;3894
3895; $60.00 ;Bank Transfer;3.9;3895
3896; $37.00 ;Cash;4.6;3896
3897; $77.00 ;Venmo;3.6;3897
3898; $66.00 ;PayPal;4.4;3898
3899; $73.00 ;Credit Card;2.7;3899
3900; $61.00 ;Debit Card;3.8;3900
